group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
http_server_bench,,1,11587,bytes,54957319.0,ns,5
http_server_bench,,1,11587,bytes,54994979.0,ns,5
http_server_bench,,1,11587,bytes,55128991.0,ns,5
http_server_bench,,1,11587,bytes,55994856.0,ns,5
http_server_bench,,1,11587,bytes,58926421.0,ns,5
http_server_bench,,1,11587,bytes,56034891.0,ns,5
http_server_bench,,1,11587,bytes,57010965.0,ns,5
http_server_bench,,1,11587,bytes,55973122.0,ns,5
http_server_bench,,1,11587,bytes,58027344.0,ns,5
http_server_bench,,1,11587,bytes,58942501.0,ns,5
http_server_bench,,1,11587,bytes,57045373.0,ns,5
http_server_bench,,1,11587,bytes,58986748.0,ns,5
http_server_bench,,1,11587,bytes,58949521.0,ns,5
http_server_bench,,1,11587,bytes,59060062.0,ns,5
http_server_bench,,1,11587,bytes,56942532.0,ns,5
http_server_bench,,1,11587,bytes,58007894.0,ns,5
http_server_bench,,1,11587,bytes,56990260.0,ns,5
http_server_bench,,1,11587,bytes,56055367.0,ns,5
http_server_bench,,1,11587,bytes,57032622.0,ns,5
http_server_bench,,1,11587,bytes,54929476.0,ns,5
http_server_bench,,1,11587,bytes,54949524.0,ns,5
http_server_bench,,1,11587,bytes,55083038.0,ns,5
http_server_bench,,1,11587,bytes,54951118.0,ns,5
http_server_bench,,1,11587,bytes,55010877.0,ns,5
http_server_bench,,1,11587,bytes,55002876.0,ns,5
http_server_bench,,1,11587,bytes,56002341.0,ns,5
http_server_bench,,1,11587,bytes,54976759.0,ns,5
http_server_bench,,1,11587,bytes,55015378.0,ns,5
http_server_bench,,1,11587,bytes,54930945.0,ns,5
http_server_bench,,1,11587,bytes,56067443.0,ns,5
http_server_bench,,1,11587,bytes,55027694.0,ns,5
http_server_bench,,1,11587,bytes,54999818.0,ns,5
http_server_bench,,1,11587,bytes,54965645.0,ns,5
http_server_bench,,1,11587,bytes,54939565.0,ns,5
http_server_bench,,1,11587,bytes,54965331.0,ns,5
http_server_bench,,1,11587,bytes,55050300.0,ns,5
http_server_bench,,1,11587,bytes,54981192.0,ns,5
http_server_bench,,1,11587,bytes,55036266.0,ns,5
http_server_bench,,1,11587,bytes,55006809.0,ns,5
http_server_bench,,1,11587,bytes,54984470.0,ns,5
http_server_bench,,1,11587,bytes,54980211.0,ns,5
http_server_bench,,1,11587,bytes,55011953.0,ns,5
http_server_bench,,1,11587,bytes,54979952.0,ns,5
http_server_bench,,1,11587,bytes,55020830.0,ns,5
http_server_bench,,1,11587,bytes,55008190.0,ns,5
http_server_bench,,1,11587,bytes,55047453.0,ns,5
http_server_bench,,1,11587,bytes,56896632.0,ns,5
http_server_bench,,1,11587,bytes,57089783.0,ns,5
